"local_date_time","UTC_date_time","height","phenomenon"
2018-10-04 17:36:00,2018-10-04 16:36:00,1.1,"low-tide"
2018-10-04 23:57:00,2018-10-04 22:57:00,2.8,"high-tide"
2018-10-05 06:01:00,2018-10-05 05:01:00,1.1,"low-tide"
2018-10-05 12:23:00,2018-10-05 11:23:00,3.1,"high-tide"
2018-10-05 18:40:00,2018-10-05 17:40:00,0.8,"low-tide"
2018-10-06 00:58:00,2018-10-05 23:58:00,3,"high-tide"
2018-10-06 06:58:00,2018-10-06 05:58:00,0.9,"low-tide"
2018-10-06 13:19:00,2018-10-06 12:19:00,3.3,"high-tide"
2018-10-06 19:30:00,2018-10-06 18:30:00,0.6,"low-tide"
2018-10-07 01:48:00,2018-10-07 00:48:00,3.2,"high-tide"
2018-10-07 07:46:00,2018-10-07 06:46:00,0.7,"low-tide"
2018-10-07 14:08:00,2018-10-07 13:08:00,3.5,"high-tide"
2018-10-07 20:14:00,2018-10-07 19:14:00,0.4,"low-tide"
2018-10-08 02:33:00,2018-10-08 01:33:00,3.4,"high-tide"
2018-10-08 08:29:00,2018-10-08 07:29:00,0.5,"low-tide"
2018-10-08 14:54:00,2018-10-08 13:54:00,3.6,"high-tide"
2018-10-08 20:55:00,2018-10-08 19:55:00,0.3,"low-tide"
2018-10-09 03:16:00,2018-10-09 02:16:00,3.5,"high-tide"
2018-10-09 09:09:00,2018-10-09 08:09:00,0.4,"low-tide"
2018-10-09 15:37:00,2018-10-09 14:37:00,3.6,"high-tide"
2018-10-09 21:34:00,2018-10-09 20:34:00,0.3,"low-tide"
2018-10-10 03:56:00,2018-10-10 02:56:00,3.5,"high-tide"
2018-10-10 09:48:00,2018-10-10 08:48:00,0.4,"low-tide"
2018-10-10 16:18:00,2018-10-10 15:18:00,3.6,"high-tide"
2018-10-10 22:11:00,2018-10-10 21:11:00,0.4,"low-tide"
2018-10-11 04:36:00,2018-10-11 03:36:00,3.5,"high-tide"
2018-10-11 10:26:00,2018-10-11 09:26:00,0.5,"low-tide"
2018-10-11 16:57:00,2018-10-11 15:57:00,3.4,"high-tide"
2018-10-11 22:46:00,2018-10-11 21:46:00,0.6,"low-tide"
2018-10-12 05:14:00,2018-10-12 04:14:00,3.3,"high-tide"
2018-10-12 11:03:00,2018-10-12 10:03:00,0.6,"low-tide"
2018-10-12 17:36:00,2018-10-12 16:36:00,3.2,"high-tide"
2018-10-12 23:21:00,2018-10-12 22:21:00,0.8,"low-tide"
2018-10-13 05:52:00,2018-10-13 04:52:00,3.2,"high-tide"
2018-10-13 11:41:00,2018-10-13 10:41:00,0.8,"low-tide"
2018-10-13 18:14:00,2018-10-13 17:14:00,3,"high-tide"
2018-10-13 23:56:00,2018-10-13 22:56:00,1,"low-tide"
2018-10-14 06:32:00,2018-10-14 05:32:00,3,"high-tide"
2018-10-14 12:21:00,2018-10-14 11:21:00,1.1,"low-tide"
2018-10-14 18:55:00,2018-10-14 17:55:00,2.8,"high-tide"
2018-10-15 00:34:00,2018-10-14 23:34:00,1.2,"low-tide"
2018-10-15 07:17:00,2018-10-15 06:17:00,2.8,"high-tide"
2018-10-15 13:10:00,2018-10-15 12:10:00,1.3,"low-tide"
2018-10-15 19:46:00,2018-10-15 18:46:00,2.6,"high-tide"
2018-10-16 01:24:00,2018-10-16 00:24:00,1.5,"low-tide"
2018-10-16 08:15:00,2018-10-16 07:15:00,2.6,"high-tide"
2018-10-16 14:23:00,2018-10-16 13:23:00,1.5,"low-tide"
2018-10-16 20:56:00,2018-10-16 19:56:00,2.4,"high-tide"
2018-10-17 02:45:00,2018-10-17 01:45:00,1.6,"low-tide"
2018-10-17 09:32:00,2018-10-17 08:32:00,2.5,"high-tide"
2018-10-17 16:10:00,2018-10-17 15:10:00,1.5,"low-tide"
2018-10-17 22:23:00,2018-10-17 21:23:00,2.4,"high-tide"
2018-10-18 04:36:00,2018-10-18 03:36:00,1.6,"low-tide"
2018-10-18 10:54:00,2018-10-18 09:54:00,2.6,"high-tide"
2018-10-18 17:29:00,2018-10-18 16:29:00,1.4,"low-tide"
2018-10-18 23:40:00,2018-10-18 22:40:00,2.5,"high-tide"
2018-10-19 05:46:00,2018-10-19 04:46:00,1.5,"low-tide"
2018-10-19 12:00:00,2018-10-19 11:00:00,2.7,"high-tide"
2018-10-19 18:22:00,2018-10-19 17:22:00,1.3,"low-tide"
2018-10-20 00:34:00,2018-10-19 23:34:00,2.7,"high-tide"
2018-10-20 06:35:00,2018-10-20 05:35:00,1.3,"low-tide"
2018-10-20 12:49:00,2018-10-20 11:49:00,2.9,"high-tide"
2018-10-20 19:02:00,2018-10-20 18:02:00,1.1,"low-tide"
2018-10-21 01:15:00,2018-10-21 00:15:00,2.8,"high-tide"
2018-10-21 07:12:00,2018-10-21 06:12:00,1.1,"low-tide"
2018-10-21 13:29:00,2018-10-21 12:29:00,3,"high-tide"
2018-10-21 19:36:00,2018-10-21 18:36:00,0.9,"low-tide"
2018-10-22 01:51:00,2018-10-22 00:51:00,3,"high-tide"
2018-10-22 07:46:00,2018-10-22 06:46:00,0.9,"low-tide"
2018-10-22 14:06:00,2018-10-22 13:06:00,3.2,"high-tide"
2018-10-22 20:07:00,2018-10-22 19:07:00,0.8,"low-tide"
2018-10-23 02:26:00,2018-10-23 01:26:00,3.2,"high-tide"
2018-10-23 08:19:00,2018-10-23 07:19:00,0.8,"low-tide"
2018-10-23 14:42:00,2018-10-23 13:42:00,3.3,"high-tide"
2018-10-23 20:38:00,2018-10-23 19:38:00,0.6,"low-tide"
2018-10-24 03:01:00,2018-10-24 02:01:00,3.3,"high-tide"
2018-10-24 08:52:00,2018-10-24 07:52:00,0.6,"low-tide"
2018-10-24 15:17:00,2018-10-24 14:17:00,3.4,"high-tide"
2018-10-24 21:11:00,2018-10-24 20:11:00,0.5,"low-tide"
2018-10-25 03:36:00,2018-10-25 02:36:00,3.4,"high-tide"
2018-10-25 09:27:00,2018-10-25 08:27:00,0.5,"low-tide"
2018-10-25 15:54:00,2018-10-25 14:54:00,3.4,"high-tide"
2018-10-25 21:45:00,2018-10-25 20:45:00,0.5,"low-tide"
2018-10-26 04:13:00,2018-10-26 03:13:00,3.4,"high-tide"
2018-10-26 10:03:00,2018-10-26 09:03:00,0.5,"low-tide"
2018-10-26 16:32:00,2018-10-26 15:32:00,3.4,"high-tide"
2018-10-26 22:21:00,2018-10-26 21:21:00,0.5,"low-tide"
2018-10-27 04:51:00,2018-10-27 03:51:00,3.4,"high-tide"
2018-10-27 10:42:00,2018-10-27 09:42:00,0.5,"low-tide"
2018-10-27 17:11:00,2018-10-27 16:11:00,3.3,"high-tide"
2018-10-27 22:59:00,2018-10-27 21:59:00,0.6,"low-tide"
2018-10-28 04:31:00,2018-10-28 04:31:00,3.3,"high-tide"
2018-10-28 10:23:00,2018-10-28 10:23:00,0.6,"low-tide"
2018-10-28 16:54:00,2018-10-28 16:54:00,3.2,"high-tide"
2018-10-28 22:41:00,2018-10-28 22:41:00,0.8,"low-tide"
2018-10-29 05:16:00,2018-10-29 05:16:00,3.2,"high-tide"
2018-10-29 11:10:00,2018-10-29 11:10:00,0.8,"low-tide"
2018-10-29 17:43:00,2018-10-29 17:43:00,3,"high-tide"
2018-10-29 23:28:00,2018-10-29 23:28:00,1,"low-tide"
2018-10-30 06:08:00,2018-10-30 06:08:00,3,"high-tide"
2018-10-30 12:06:00,2018-10-30 12:06:00,1,"low-tide"
2018-10-30 18:44:00,2018-10-30 18:44:00,2.8,"high-tide"
2018-10-31 00:28:00,2018-10-31 00:28:00,1.2,"low-tide"
2018-10-31 07:15:00,2018-10-31 07:15:00,2.9,"high-tide"
2018-10-31 13:20:00,2018-10-31 13:20:00,1.1,"low-tide"
2018-10-31 20:01:00,2018-10-31 20:01:00,2.7,"high-tide"
2018-11-01 01:48:00,2018-11-01 01:48:00,1.3,"low-tide"
2018-11-01 08:36:00,2018-11-01 08:36:00,2.8,"high-tide"
2018-11-01 14:55:00,2018-11-01 14:55:00,1.2,"low-tide"
2018-11-01 21:27:00,2018-11-01 21:27:00,2.7,"high-tide"
2018-11-02 03:26:00,2018-11-02 03:26:00,1.3,"low-tide"
2018-11-02 09:57:00,2018-11-02 09:57:00,2.9,"high-tide"
2018-11-02 16:19:00,2018-11-02 16:19:00,1,"low-tide"
2018-11-02 22:41:00,2018-11-02 22:41:00,2.8,"high-tide"
2018-11-03 04:42:00,2018-11-03 04:42:00,1.2,"low-tide"
2018-11-03 11:04:00,2018-11-03 11:04:00,3.1,"high-tide"
2018-11-03 17:21:00,2018-11-03 17:21:00,0.9,"low-tide"
2018-11-03 23:39:00,2018-11-03 23:39:00,3,"high-tide"
2018-11-04 05:39:00,2018-11-04 05:39:00,0.9,"low-tide"
2018-11-04 12:00:00,2018-11-04 12:00:00,3.3,"high-tide"
2018-11-04 18:10:00,2018-11-04 18:10:00,0.7,"low-tide"
2018-11-05 00:28:00,2018-11-05 00:28:00,3.2,"high-tide"
2018-11-05 06:26:00,2018-11-05 06:26:00,0.7,"low-tide"
2018-11-05 12:48:00,2018-11-05 12:48:00,3.4,"high-tide"
2018-11-05 18:53:00,2018-11-05 18:53:00,0.6,"low-tide"
2018-11-06 01:12:00,2018-11-06 01:12:00,3.3,"high-tide"
2018-11-06 07:09:00,2018-11-06 07:09:00,0.6,"low-tide"
2018-11-06 13:32:00,2018-11-06 13:32:00,3.5,"high-tide"
2018-11-06 19:33:00,2018-11-06 19:33:00,0.5,"low-tide"
2018-11-07 01:53:00,2018-11-07 01:53:00,3.4,"high-tide"
2018-11-07 07:49:00,2018-11-07 07:49:00,0.5,"low-tide"
2018-11-07 14:14:00,2018-11-07 14:14:00,3.5,"high-tide"
2018-11-07 20:10:00,2018-11-07 20:10:00,0.5,"low-tide"
2018-11-08 02:33:00,2018-11-08 02:33:00,3.4,"high-tide"
2018-11-08 08:28:00,2018-11-08 08:28:00,0.5,"low-tide"
2018-11-08 14:54:00,2018-11-08 14:54:00,3.4,"high-tide"
2018-11-08 20:46:00,2018-11-08 20:46:00,0.6,"low-tide"
2018-11-09 03:12:00,2018-11-09 03:12:00,3.4,"high-tide"
2018-11-09 09:06:00,2018-11-09 09:06:00,0.6,"low-tide"
2018-11-09 15:33:00,2018-11-09 15:33:00,3.3,"high-tide"
2018-11-09 21:21:00,2018-11-09 21:21:00,0.7,"low-tide"
2018-11-10 03:50:00,2018-11-10 03:50:00,3.3,"high-tide"
2018-11-10 09:42:00,2018-11-10 09:42:00,0.7,"low-tide"
2018-11-10 16:10:00,2018-11-10 16:10:00,3.1,"high-tide"
2018-11-10 21:54:00,2018-11-10 21:54:00,0.8,"low-tide"
2018-11-11 04:27:00,2018-11-11 04:27:00,3.2,"high-tide"
2018-11-11 10:19:00,2018-11-11 10:19:00,0.9,"low-tide"
2018-11-11 16:47:00,2018-11-11 16:47:00,2.9,"high-tide"
2018-11-11 22:28:00,2018-11-11 22:28:00,1,"low-tide"
2018-11-12 05:04:00,2018-11-12 05:04:00,3,"high-tide"
2018-11-12 10:57:00,2018-11-12 10:57:00,1,"low-tide"
2018-11-12 17:25:00,2018-11-12 17:25:00,2.8,"high-tide"
2018-11-12 23:03:00,2018-11-12 23:03:00,1.2,"low-tide"
2018-11-13 05:44:00,2018-11-13 05:44:00,2.9,"high-tide"
2018-11-13 11:41:00,2018-11-13 11:41:00,1.2,"low-tide"
2018-11-13 18:09:00,2018-11-13 18:09:00,2.6,"high-tide"
2018-11-13 23:46:00,2018-11-13 23:46:00,1.4,"low-tide"
2018-11-14 06:33:00,2018-11-14 06:33:00,2.7,"high-tide"
2018-11-14 12:39:00,2018-11-14 12:39:00,1.4,"low-tide"
2018-11-14 19:08:00,2018-11-14 19:08:00,2.5,"high-tide"
2018-11-15 00:47:00,2018-11-15 00:47:00,1.5,"low-tide"
2018-11-15 07:38:00,2018-11-15 07:38:00,2.6,"high-tide"
2018-11-15 13:59:00,2018-11-15 13:59:00,1.5,"low-tide"
2018-11-15 20:25:00,2018-11-15 20:25:00,2.4,"high-tide"
2018-11-16 02:16:00,2018-11-16 02:16:00,1.6,"low-tide"
2018-11-16 08:54:00,2018-11-16 08:54:00,2.6,"high-tide"
2018-11-16 15:25:00,2018-11-16 15:25:00,1.4,"low-tide"
2018-11-16 21:43:00,2018-11-16 21:43:00,2.5,"high-tide"
2018-11-17 03:45:00,2018-11-17 03:45:00,1.5,"low-tide"
2018-11-17 10:06:00,2018-11-17 10:06:00,2.6,"high-tide"
2018-11-17 16:29:00,2018-11-17 16:29:00,1.3,"low-tide"
2018-11-17 22:46:00,2018-11-17 22:46:00,2.6,"high-tide"
2018-11-18 04:46:00,2018-11-18 04:46:00,1.4,"low-tide"
2018-11-18 11:03:00,2018-11-18 11:03:00,2.8,"high-tide"
2018-11-18 17:16:00,2018-11-18 17:16:00,1.2,"low-tide"
2018-11-18 23:34:00,2018-11-18 23:34:00,2.8,"high-tide"
2018-11-19 05:31:00,2018-11-19 05:31:00,1.2,"low-tide"
2018-11-19 11:49:00,2018-11-19 11:49:00,2.9,"high-tide"
2018-11-19 17:55:00,2018-11-19 17:55:00,1,"low-tide"
2018-11-20 00:15:00,2018-11-20 00:15:00,3,"high-tide"
2018-11-20 06:10:00,2018-11-20 06:10:00,1,"low-tide"
2018-11-20 12:30:00,2018-11-20 12:30:00,3.1,"high-tide"
2018-11-20 18:31:00,2018-11-20 18:31:00,0.8,"low-tide"
2018-11-21 00:54:00,2018-11-21 00:54:00,3.1,"high-tide"
2018-11-21 06:48:00,2018-11-21 06:48:00,0.8,"low-tide"
2018-11-21 13:10:00,2018-11-21 13:10:00,3.2,"high-tide"
2018-11-21 19:07:00,2018-11-21 19:07:00,0.7,"low-tide"
2018-11-22 01:32:00,2018-11-22 01:32:00,3.3,"high-tide"
2018-11-22 07:26:00,2018-11-22 07:26:00,0.7,"low-tide"
2018-11-22 13:50:00,2018-11-22 13:50:00,3.3,"high-tide"
2018-11-22 19:44:00,2018-11-22 19:44:00,0.5,"low-tide"
2018-11-23 02:12:00,2018-11-23 02:12:00,3.4,"high-tide"
2018-11-23 08:05:00,2018-11-23 08:05:00,0.5,"low-tide"
2018-11-23 14:31:00,2018-11-23 14:31:00,3.4,"high-tide"
2018-11-23 20:23:00,2018-11-23 20:23:00,0.5,"low-tide"
2018-11-24 02:52:00,2018-11-24 02:52:00,3.5,"high-tide"
2018-11-24 08:46:00,2018-11-24 08:46:00,0.5,"low-tide"
2018-11-24 15:13:00,2018-11-24 15:13:00,3.4,"high-tide"
2018-11-24 21:03:00,2018-11-24 21:03:00,0.5,"low-tide"
2018-11-25 03:35:00,2018-11-25 03:35:00,3.5,"high-tide"
2018-11-25 09:28:00,2018-11-25 09:28:00,0.5,"low-tide"
2018-11-25 15:57:00,2018-11-25 15:57:00,3.3,"high-tide"
2018-11-25 21:44:00,2018-11-25 21:44:00,0.6,"low-tide"
2018-11-26 04:19:00,2018-11-26 04:19:00,3.4,"high-tide"
2018-11-26 10:14:00,2018-11-26 10:14:00,0.5,"low-tide"
2018-11-26 16:44:00,2018-11-26 16:44:00,3.2,"high-tide"
2018-11-26 22:29:00,2018-11-26 22:29:00,0.7,"low-tide"
2018-11-27 05:07:00,2018-11-27 05:07:00,3.3,"high-tide"
2018-11-27 11:03:00,2018-11-27 11:03:00,0.7,"low-tide"
2018-11-27 17:36:00,2018-11-27 17:36:00,3.1,"high-tide"
2018-11-27 23:19:00,2018-11-27 23:19:00,0.9,"low-tide"
2018-11-28 06:01:00,2018-11-28 06:01:00,3.2,"high-tide"
2018-11-28 12:00:00,2018-11-28 12:00:00,0.9,"low-tide"
2018-11-28 18:36:00,2018-11-28 18:36:00,2.9,"high-tide"
2018-11-29 00:18:00,2018-11-29 00:18:00,1.1,"low-tide"
2018-11-29 07:04:00,2018-11-29 07:04:00,3.1,"high-tide"
2018-11-29 13:09:00,2018-11-29 13:09:00,1,"low-tide"
2018-11-29 19:46:00,2018-11-29 19:46:00,2.8,"high-tide"
2018-11-30 01:30:00,2018-11-30 01:30:00,1.2,"low-tide"
2018-11-30 08:16:00,2018-11-30 08:16:00,3,"high-tide"
2018-11-30 14:30:00,2018-11-30 14:30:00,1.1,"low-tide"
2018-11-30 21:02:00,2018-11-30 21:02:00,2.7,"high-tide"
2018-12-01 02:55:00,2018-12-01 02:55:00,1.3,"low-tide"
2018-12-01 09:30:00,2018-12-01 09:30:00,3,"high-tide"
2018-12-01 15:50:00,2018-12-01 15:50:00,1.1,"low-tide"
2018-12-01 22:14:00,2018-12-01 22:14:00,2.8,"high-tide"
2018-12-02 04:13:00,2018-12-02 04:13:00,1.2,"low-tide"
2018-12-02 10:38:00,2018-12-02 10:38:00,3,"high-tide"
2018-12-02 16:54:00,2018-12-02 16:54:00,1,"low-tide"
2018-12-02 23:14:00,2018-12-02 23:14:00,2.9,"high-tide"
2018-12-03 05:15:00,2018-12-03 05:15:00,1,"low-tide"
2018-12-03 11:36:00,2018-12-03 11:36:00,3.1,"high-tide"
2018-12-03 17:46:00,2018-12-03 17:46:00,0.9,"low-tide"
2018-12-04 00:05:00,2018-12-04 00:05:00,3.1,"high-tide"
2018-12-04 06:05:00,2018-12-04 06:05:00,0.9,"low-tide"
2018-12-04 12:26:00,2018-12-04 12:26:00,3.2,"high-tide"
2018-12-04 18:30:00,2018-12-04 18:30:00,0.8,"low-tide"
2018-12-05 00:50:00,2018-12-05 00:50:00,3.2,"high-tide"
2018-12-05 06:51:00,2018-12-05 06:51:00,0.8,"low-tide"
2018-12-05 13:12:00,2018-12-05 13:12:00,3.2,"high-tide"
2018-12-05 19:11:00,2018-12-05 19:11:00,0.7,"low-tide"
2018-12-06 01:33:00,2018-12-06 01:33:00,3.3,"high-tide"
2018-12-06 07:33:00,2018-12-06 07:33:00,0.7,"low-tide"
2018-12-06 13:55:00,2018-12-06 13:55:00,3.2,"high-tide"
2018-12-06 19:50:00,2018-12-06 19:50:00,0.7,"low-tide"
2018-12-07 02:14:00,2018-12-07 02:14:00,3.3,"high-tide"
2018-12-07 08:13:00,2018-12-07 08:13:00,0.7,"low-tide"
2018-12-07 14:35:00,2018-12-07 14:35:00,3.2,"high-tide"
2018-12-07 20:26:00,2018-12-07 20:26:00,0.7,"low-tide"
2018-12-08 02:53:00,2018-12-08 02:53:00,3.3,"high-tide"
2018-12-08 08:51:00,2018-12-08 08:51:00,0.7,"low-tide"
2018-12-08 15:13:00,2018-12-08 15:13:00,3.1,"high-tide"
2018-12-08 21:01:00,2018-12-08 21:01:00,0.8,"low-tide"
2018-12-09 03:31:00,2018-12-09 03:31:00,3.3,"high-tide"
2018-12-09 09:27:00,2018-12-09 09:27:00,0.8,"low-tide"
2018-12-09 15:49:00,2018-12-09 15:49:00,3,"high-tide"
2018-12-09 21:34:00,2018-12-09 21:34:00,0.9,"low-tide"
2018-12-10 04:07:00,2018-12-10 04:07:00,3.2,"high-tide"
2018-12-10 10:02:00,2018-12-10 10:02:00,0.9,"low-tide"
2018-12-10 16:24:00,2018-12-10 16:24:00,2.9,"high-tide"
2018-12-10 22:07:00,2018-12-10 22:07:00,1,"low-tide"
2018-12-11 04:42:00,2018-12-11 04:42:00,3.1,"high-tide"
2018-12-11 10:38:00,2018-12-11 10:38:00,1,"low-tide"
2018-12-11 17:00:00,2018-12-11 17:00:00,2.8,"high-tide"
2018-12-11 22:41:00,2018-12-11 22:41:00,1.1,"low-tide"
2018-12-12 05:18:00,2018-12-12 05:18:00,3,"high-tide"
2018-12-12 11:16:00,2018-12-12 11:16:00,1.1,"low-tide"
2018-12-12 17:39:00,2018-12-12 17:39:00,2.7,"high-tide"
2018-12-12 23:19:00,2018-12-12 23:19:00,1.2,"low-tide"
2018-12-13 05:59:00,2018-12-13 05:59:00,2.9,"high-tide"
2018-12-13 12:01:00,2018-12-13 12:01:00,1.2,"low-tide"
2018-12-13 18:25:00,2018-12-13 18:25:00,2.6,"high-tide"
2018-12-14 00:06:00,2018-12-14 00:06:00,1.4,"low-tide"
2018-12-14 06:48:00,2018-12-14 06:48:00,2.7,"high-tide"
2018-12-14 12:55:00,2018-12-14 12:55:00,1.3,"low-tide"
2018-12-14 19:24:00,2018-12-14 19:24:00,2.5,"high-tide"
2018-12-15 01:07:00,2018-12-15 01:07:00,1.5,"low-tide"
2018-12-15 07:50:00,2018-12-15 07:50:00,2.7,"high-tide"
2018-12-15 14:02:00,2018-12-15 14:02:00,1.4,"low-tide"
2018-12-15 20:35:00,2018-12-15 20:35:00,2.5,"high-tide"
2018-12-16 02:22:00,2018-12-16 02:22:00,1.5,"low-tide"
2018-12-16 09:00:00,2018-12-16 09:00:00,2.6,"high-tide"
2018-12-16 15:14:00,2018-12-16 15:14:00,1.4,"low-tide"
2018-12-16 21:45:00,2018-12-16 21:45:00,2.6,"high-tide"
2018-12-17 03:39:00,2018-12-17 03:39:00,1.4,"low-tide"
2018-12-17 10:07:00,2018-12-17 10:07:00,2.7,"high-tide"
2018-12-17 16:17:00,2018-12-17 16:17:00,1.2,"low-tide"
2018-12-17 22:45:00,2018-12-17 22:45:00,2.7,"high-tide"
2018-12-18 04:41:00,2018-12-18 04:41:00,1.3,"low-tide"
2018-12-18 11:04:00,2018-12-18 11:04:00,2.8,"high-tide"
2018-12-18 17:09:00,2018-12-18 17:09:00,1.1,"low-tide"
2018-12-18 23:35:00,2018-12-18 23:35:00,2.9,"high-tide"
2018-12-19 05:32:00,2018-12-19 05:32:00,1.1,"low-tide"
2018-12-19 11:53:00,2018-12-19 11:53:00,3,"high-tide"
2018-12-19 17:54:00,2018-12-19 17:54:00,0.9,"low-tide"
2018-12-20 00:21:00,2018-12-20 00:21:00,3.1,"high-tide"
2018-12-20 06:19:00,2018-12-20 06:19:00,0.9,"low-tide"
2018-12-20 12:40:00,2018-12-20 12:40:00,3.1,"high-tide"
2018-12-20 18:38:00,2018-12-20 18:38:00,0.8,"low-tide"
2018-12-21 01:06:00,2018-12-21 01:06:00,3.2,"high-tide"
2018-12-21 07:04:00,2018-12-21 07:04:00,0.7,"low-tide"
2018-12-21 13:26:00,2018-12-21 13:26:00,3.2,"high-tide"
2018-12-21 19:22:00,2018-12-21 19:22:00,0.6,"low-tide"
2018-12-22 01:51:00,2018-12-22 01:51:00,3.4,"high-tide"
2018-12-22 07:49:00,2018-12-22 07:49:00,0.6,"low-tide"
2018-12-22 14:13:00,2018-12-22 14:13:00,3.4,"high-tide"
2018-12-22 20:06:00,2018-12-22 20:06:00,0.5,"low-tide"
2018-12-23 02:36:00,2018-12-23 02:36:00,3.5,"high-tide"
2018-12-23 08:34:00,2018-12-23 08:34:00,0.4,"low-tide"
2018-12-23 15:00:00,2018-12-23 15:00:00,3.4,"high-tide"
2018-12-23 20:50:00,2018-12-23 20:50:00,0.5,"low-tide"
2018-12-24 03:22:00,2018-12-24 03:22:00,3.6,"high-tide"
2018-12-24 09:20:00,2018-12-24 09:20:00,0.4,"low-tide"
2018-12-24 15:47:00,2018-12-24 15:47:00,3.4,"high-tide"
2018-12-24 21:35:00,2018-12-24 21:35:00,0.5,"low-tide"
2018-12-25 04:10:00,2018-12-25 04:10:00,3.6,"high-tide"
2018-12-25 10:07:00,2018-12-25 10:07:00,0.4,"low-tide"
2018-12-25 16:36:00,2018-12-25 16:36:00,3.3,"high-tide"
2018-12-25 22:21:00,2018-12-25 22:21:00,0.6,"low-tide"
2018-12-26 04:59:00,2018-12-26 04:59:00,3.5,"high-tide"
2018-12-26 10:56:00,2018-12-26 10:56:00,0.5,"low-tide"
2018-12-26 17:26:00,2018-12-26 17:26:00,3.2,"high-tide"
2018-12-26 23:09:00,2018-12-26 23:09:00,0.7,"low-tide"
2018-12-27 05:50:00,2018-12-27 05:50:00,3.4,"high-tide"
2018-12-27 11:48:00,2018-12-27 11:48:00,0.7,"low-tide"
2018-12-27 18:21:00,2018-12-27 18:21:00,3,"high-tide"
2018-12-28 00:02:00,2018-12-28 00:02:00,0.9,"low-tide"
2018-12-28 06:46:00,2018-12-28 06:46:00,3.2,"high-tide"
2018-12-28 12:46:00,2018-12-28 12:46:00,0.9,"low-tide"
2018-12-28 19:21:00,2018-12-28 19:21:00,2.9,"high-tide"
2018-12-29 01:02:00,2018-12-29 01:02:00,1.1,"low-tide"
2018-12-29 07:48:00,2018-12-29 07:48:00,3.1,"high-tide"
2018-12-29 13:53:00,2018-12-29 13:53:00,1,"low-tide"
2018-12-29 20:26:00,2018-12-29 20:26:00,2.8,"high-tide"
2018-12-30 02:14:00,2018-12-30 02:14:00,1.2,"low-tide"
2018-12-30 08:56:00,2018-12-30 08:56:00,3,"high-tide"
2018-12-30 15:08:00,2018-12-30 15:08:00,1.1,"low-tide"
2018-12-30 21:36:00,2018-12-30 21:36:00,2.8,"high-tide"
2018-12-31 03:35:00,2018-12-31 03:35:00,1.2,"low-tide"
2018-12-31 10:06:00,2018-12-31 10:06:00,2.9,"high-tide"
2018-12-31 16:20:00,2018-12-31 16:20:00,1.1,"low-tide"
2018-12-31 22:43:00,2018-12-31 22:43:00,2.8,"high-tide"
2019-01-01 04:48:00,2019-01-01 04:48:00,1.2,"low-tide"
2019-01-01 11:10:00,2019-01-01 11:10:00,2.9,"high-tide"
2019-01-01 17:20:00,2019-01-01 17:20:00,1.1,"low-tide"
2019-01-01 23:41:00,2019-01-01 23:41:00,2.9,"high-tide"
2019-01-02 05:47:00,2019-01-02 05:47:00,1.1,"low-tide"
2019-01-02 12:06:00,2019-01-02 12:06:00,2.9,"high-tide"
2019-01-02 18:10:00,2019-01-02 18:10:00,1,"low-tide"
2019-01-03 00:31:00,2019-01-03 00:31:00,3,"high-tide"
2019-01-03 06:38:00,2019-01-03 06:38:00,1,"low-tide"
2019-01-03 12:55:00,2019-01-03 12:55:00,3,"high-tide"
2019-01-03 18:55:00,2019-01-03 18:55:00,1,"low-tide"
2019-01-04 01:17:00,2019-01-04 01:17:00,3.1,"high-tide"
2019-01-04 07:23:00,2019-01-04 07:23:00,0.9,"low-tide"
2019-01-04 13:39:00,2019-01-04 13:39:00,3,"high-tide"
2019-01-04 19:35:00,2019-01-04 19:35:00,0.9,"low-tide"
2019-01-05 01:59:00,2019-01-05 01:59:00,3.2,"high-tide"
2019-01-05 08:03:00,2019-01-05 08:03:00,0.8,"low-tide"
2019-01-05 14:19:00,2019-01-05 14:19:00,3,"high-tide"
2019-01-05 20:12:00,2019-01-05 20:12:00,0.9,"low-tide"
2019-01-06 02:38:00,2019-01-06 02:38:00,3.2,"high-tide"
2019-01-06 08:40:00,2019-01-06 08:40:00,0.8,"low-tide"
2019-01-06 14:56:00,2019-01-06 14:56:00,3,"high-tide"
2019-01-06 20:46:00,2019-01-06 20:46:00,0.8,"low-tide"
2019-01-07 03:14:00,2019-01-07 03:14:00,3.3,"high-tide"
2019-01-07 09:14:00,2019-01-07 09:14:00,0.8,"low-tide"
2019-01-07 15:31:00,2019-01-07 15:31:00,3,"high-tide"
2019-01-07 21:18:00,2019-01-07 21:18:00,0.9,"low-tide"
2019-01-08 03:49:00,2019-01-08 03:49:00,3.2,"high-tide"
2019-01-08 09:46:00,2019-01-08 09:46:00,0.8,"low-tide"
2019-01-08 16:05:00,2019-01-08 16:05:00,3,"high-tide"
2019-01-08 21:49:00,2019-01-08 21:49:00,0.9,"low-tide"
2019-01-09 04:22:00,2019-01-09 04:22:00,3.2,"high-tide"
2019-01-09 10:18:00,2019-01-09 10:18:00,0.9,"low-tide"
2019-01-09 16:38:00,2019-01-09 16:38:00,2.9,"high-tide"
2019-01-09 22:21:00,2019-01-09 22:21:00,0.9,"low-tide"
2019-01-10 04:55:00,2019-01-10 04:55:00,3.1,"high-tide"
2019-01-10 10:51:00,2019-01-10 10:51:00,0.9,"low-tide"
2019-01-10 17:12:00,2019-01-10 17:12:00,2.9,"high-tide"
